age,annual_income,occupation,gender,category,education,land_owned_acres,is_bpl,is_disabled,scheme_id,rule_score_pct,matched_count,missed_count,is_disqualified,synthetic_outcome_approved
45,0,salaried,other,st,primary,1,0,0,national_scholarship_portal,0.0,2,2,1,0
45,0,salaried,other,st,primary,1,0,0,pm_scholarship_scheme,0.0,1,2,1,0
45,0,salaried,other,st,primary,1,0,0,ayushman_bharat,0.0,1,1,1,0
45,0,salaried,other,st,primary,1,0,0,pm_awas_yojana_gramin,0.0,3,1,1,0
45,0,salaried,other,st,primary,1,0,0,pm_mudra_yojana,0.0,2,1,1,0
45,0,salaried,other,st,primary,1,0,0,startup_india_seed_fund,0.0,1,1,1,0
45,0,salaried,other,st,primary,1,0,0,deen_dayal_disability,0.0,1,1,1,0
45,0,salaried,other,st,primary,1,0,0,post_matric_sc,0.0,1,2,1,0
45,0,salaried,other,st,primary,1,0,0,eklavya_model_school,0.0,1,2,1,0
45,0,salaried,other,st,primary,1,0,0,indira_gandhi_old_age,0.0,1,2,1,0
57,800000,self_employed,female,sc,primary,5,1,0,pm_matru_vandana,100.0,3,0,0,1
57,800000,self_employed,female,sc,primary,5,1,0,pm_mudra_yojana,100.0,3,0,0,1
57,800000,self_employed,female,sc,primary,5,1,0,startup_india_seed_fund,75.0,1,1,0,0
57,800000,self_employed,female,sc,primary,5,1,0,pm_suraksha_bima,66.7,1,1,0,1
57,800000,self_employed,female,sc,primary,5,1,0,mgnregs,66.7,2,1,0,1
57,800000,self_employed,female,sc,primary,5,1,0,mahila_shakti_kendra,60.0,1,1,0,0
57,800000,self_employed,female,sc,primary,5,1,0,ayushman_bharat,60.0,1,1,0,1
57,800000,self_employed,female,sc,primary,5,1,0,pm_awas_yojana_gramin,57.1,2,2,0,0
57,800000,self_employed,female,sc,primary,5,1,0,pm_kisan,0.0,2,2,1,0
57,800000,self_employed,female,sc,primary,5,1,0,pm_fasal_bima,0.0,2,1,1,0
57,800000,self_employed,female,sc,primary,5,1,0,kisan_credit_card,0.0,2,1,1,0
57,800000,self_employed,female,sc,primary,5,1,0,national_scholarship_portal,0.0,1,3,1,0
57,800000,self_employed,female,sc,primary,5,1,0,pm_scholarship_scheme,0.0,0,3,1,0
57,800000,self_employed,female,sc,primary,5,1,0,pm_jeevan_jyoti,0.0,0,2,1,0
57,800000,self_employed,female,sc,primary,5,1,0,deen_dayal_disability,0.0,0,2,1,0
57,800000,self_employed,female,sc,primary,5,1,0,post_matric_sc,0.0,1,2,1,0
57,800000,self_employed,female,sc,primary,5,1,0,eklavya_model_school,0.0,0,3,1,0
57,800000,self_employed,female,sc,primary,5,1,0,indira_gandhi_old_age,0.0,1,2,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,pm_suraksha_bima,100.0,2,0,0,1
46,400000,daily_wage,other,general,secondary,1,1,0,pm_jeevan_jyoti,100.0,2,0,0,1
46,400000,daily_wage,other,general,secondary,1,1,0,pm_awas_yojana_gramin,71.4,3,1,0,0
46,400000,daily_wage,other,general,secondary,1,1,0,mgnregs,66.7,2,1,0,1
46,400000,daily_wage,other,general,secondary,1,1,0,ayushman_bharat,60.0,1,1,0,1
46,400000,daily_wage,other,general,secondary,1,1,0,pm_kisan,0.0,2,2,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,pm_fasal_bima,0.0,2,1,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,kisan_credit_card,0.0,2,1,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,pm_matru_vandana,0.0,2,1,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,mahila_shakti_kendra,0.0,0,2,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,national_scholarship_portal,0.0,0,4,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,pm_scholarship_scheme,0.0,1,2,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,pm_mudra_yojana,0.0,2,1,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,startup_india_seed_fund,0.0,1,1,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,deen_dayal_disability,0.0,0,2,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,post_matric_sc,0.0,0,3,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,eklavya_model_school,0.0,0,3,1,0
46,400000,daily_wage,other,general,secondary,1,1,0,indira_gandhi_old_age,0.0,1,2,1,0
45,400000,other,male,st,primary,0,1,0,pm_suraksha_bima,100.0,2,0,0,1
45,400000,other,male,st,primary,0,1,0,pm_jeevan_jyoti,100.0,2,0,0,1
45,400000,other,male,st,primary,0,1,0,pm_awas_yojana_gramin,71.4,3,1,0,0
45,400000,other,male,st,primary,0,1,0,mgnregs,66.7,2,1,0,0
45,400000,other,male,st,primary,0,1,0,ayushman_bharat,60.0,1,1,0,0
45,400000,other,male,st,primary,0,1,0,pm_kisan,0.0,2,2,1,0
45,400000,other,male,st,primary,0,1,0,pm_fasal_bima,0.0,1,2,1,0
45,400000,other,male,st,primary,0,1,0,kisan_credit_card,0.0,1,2,1,0
45,400000,other,male,st,primary,0,1,0,pm_matru_vandana,0.0,2,1,1,0
45,400000,other,male,st,primary,0,1,0,mahila_shakti_kendra,0.0,0,2,1,0
45,400000,other,male,st,primary,0,1,0,national_scholarship_portal,0.0,1,3,1,0
45,400000,other,male,st,primary,0,1,0,pm_scholarship_scheme,0.0,1,2,1,0
45,400000,other,male,st,primary,0,1,0,pm_mudra_yojana,0.0,2,1,1,0
45,400000,other,male,st,primary,0,1,0,startup_india_seed_fund,0.0,1,1,1,0
45,400000,other,male,st,primary,0,1,0,deen_dayal_disability,0.0,0,2,1,0
45,400000,other,male,st,primary,0,1,0,post_matric_sc,0.0,0,3,1,0
45,400000,other,male,st,primary,0,1,0,eklavya_model_school,0.0,1,2,1,0
45,400000,other,male,st,primary,0,1,0,indira_gandhi_old_age,0.0,1,2,1,0
73,250000,self_employed,other,general,none,5,0,0,startup_india_seed_fund,75.0,1,1,0,1
73,250000,self_employed,other,general,none,5,0,0,mgnregs,66.7,2,1,0,1
73,250000,self_employed,other,general,none,5,0,0,pm_kisan,0.0,2,2,1,0
73,250000,self_employed,other,general,none,5,0,0,pm_fasal_bima,0.0,2,1,1,0
73,250000,self_employed,other,general,none,5,0,0,kisan_credit_card,0.0,2,1,1,0
73,250000,self_employed,other,general,none,5,0,0,pm_matru_vandana,0.0,2,1,1,0
73,250000,self_employed,other,general,none,5,0,0,mahila_shakti_kendra,0.0,1,1,1,0
73,250000,self_employed,other,general,none,5,0,0,national_scholarship_portal,0.0,1,3,1,0
73,250000,self_employed,other,general,none,5,0,0,pm_scholarship_scheme,0.0,1,2,1,0
73,250000,self_employed,other,general,none,5,0,0,ayushman_bharat,0.0,0,2,1,0
73,250000,self_employed,other,general,none,5,0,0,pm_suraksha_bima,0.0,1,1,1,0
73,250000,self_employed,other,general,none,5,0,0,pm_jeevan_jyoti,0.0,1,1,1,0
73,250000,self_employed,other,general,none,5,0,0,pm_awas_yojana_gramin,0.0,2,2,1,0
73,250000,self_employed,other,general,none,5,0,0,pm_mudra_yojana,0.0,2,1,1,0
73,250000,self_employed,other,general,none,5,0,0,deen_dayal_disability,0.0,1,1,1,0
73,250000,self_employed,other,general,none,5,0,0,post_matric_sc,0.0,1,2,1,0
73,250000,self_employed,other,general,none,5,0,0,eklavya_model_school,0.0,0,3,1,0
73,250000,self_employed,other,general,none,5,0,0,indira_gandhi_old_age,0.0,1,2,1,0
42,800000,farmer,female,st,none,0.5,0,1,pm_fasal_bima,100.0,3,0,0,1
42,800000,farmer,female,st,none,0.5,0,1,kisan_credit_card,100.0,3,0,0,1
42,800000,farmer,female,st,none,0.5,0,1,pm_matru_vandana,100.0,3,0,0,1
42,800000,farmer,female,st,none,0.5,0,1,pm_kisan,75.0,3,1,0,1
42,800000,farmer,female,st,none,0.5,0,1,pm_suraksha_bima,66.7,1,1,0,1
42,800000,farmer,female,st,none,0.5,0,1,pm_jeevan_jyoti,66.7,1,1,0,1
42,800000,farmer,female,st,none,0.5,0,1,mgnregs,66.7,2,1,0,1
42,800000,farmer,female,st,none,0.5,0,1,mahila_shakti_kendra,60.0,1,1,0,1
42,800000,farmer,female,st,none,0.5,0,1,deen_dayal_disability,60.0,1,1,0,0
42,800000,farmer,female,st,none,0.5,0,1,national_scholarship_portal,0.0,1,3,1,0
42,800000,farmer,female,st,none,0.5,0,1,pm_scholarship_scheme,0.0,0,3,1,0
42,800000,farmer,female,st,none,0.5,0,1,ayushman_bharat,0.0,0,2,1,0
42,800000,farmer,female,st,none,0.5,0,1,pm_awas_yojana_gramin,0.0,2,2,1,0
42,800000,farmer,female,st,none,0.5,0,1,pm_mudra_yojana,0.0,2,1,1,0
42,800000,farmer,female,st,none,0.5,0,1,startup_india_seed_fund,0.0,1,1,1,0
42,800000,farmer,female,st,none,0.5,0,1,post_matric_sc,0.0,0,3,1,0
42,800000,farmer,female,st,none,0.5,0,1,eklavya_model_school,0.0,1,2,1,0
42,800000,farmer,female,st,none,0.5,0,1,indira_gandhi_old_age,0.0,0,3,1,0
62,400000,student,female,st,none,0,0,0,pm_matru_vandana,100.0,3,0,0,0
62,400000,student,female,st,none,0,0,0,pm_suraksha_bima,100.0,2,0,0,1
62,400000,student,female,st,none,0,0,0,pm_scholarship_scheme,83.3,2,1,0,0
62,400000,student,female,st,none,0,0,0,eklavya_model_school,83.3,2,1,0,0
62,400000,student,female,st,none,0,0,0,national_scholarship_portal,62.5,2,2,0,0
62,400000,student,female,st,none,0,0,0,mahila_shakti_kendra,60.0,1,1,0,1
62,400000,student,female,st,none,0,0,0,mgnregs,33.3,1,2,0,1
62,400000,student,female,st,none,0,0,0,pm_kisan,0.0,2,2,1,0
62,400000,student,female,st,none,0,0,0,pm_fasal_bima,0.0,1,2,1,0
62,400000,student,female,st,none,0,0,0,kisan_credit_card,0.0,1,2,1,0
62,400000,student,female,st,none,0,0,0,ayushman_bharat,0.0,0,2,1,0
62,400000,student,female,st,none,0,0,0,pm_jeevan_jyoti,0.0,1,1,1,0
62,400000,student,female,st,none,0,0,0,pm_awas_yojana_gramin,0.0,2,2,1,0
62,400000,student,female,st,none,0,0,0,pm_mudra_yojana,0.0,2,1,1,0
62,400000,student,female,st,none,0,0,0,startup_india_seed_fund,0.0,0,2,1,0
62,400000,student,female,st,none,0,0,0,deen_dayal_disability,0.0,0,2,1,0
62,400000,student,female,st,none,0,0,0,post_matric_sc,0.0,1,2,1,0
62,400000,student,female,st,none,0,0,0,indira_gandhi_old_age,0.0,1,2,1,0
37,0,farmer,female,st,graduate,1,1,0,pm_kisan,100.0,4,0,0,0
37,0,farmer,female,st,graduate,1,1,0,pm_fasal_bima,100.0,3,0,0,1
37,0,farmer,female,st,graduate,1,1,0,kisan_credit_card,100.0,3,0,0,1
37,0,farmer,female,st,graduate,1,1,0,pm_matru_vandana,100.0,3,0,0,1
37,0,farmer,female,st,graduate,1,1,0,mahila_shakti_kendra,100.0,2,0,0,1
37,0,farmer,female,st,graduate,1,1,0,ayushman_bharat,100.0,2,0,0,1
37,0,farmer,female,st,graduate,1,1,0,pm_suraksha_bima,100.0,2,0,0,1
37,0,farmer,female,st,graduate,1,1,0,pm_jeevan_jyoti,100.0,2,0,0,1
37,0,farmer,female,st,graduate,1,1,0,pm_awas_yojana_gramin,100.0,4,0,0,1
37,0,farmer,female,st,graduate,1,1,0,mgnregs,100.0,3,0,0,1
37,0,farmer,female,st,graduate,1,1,0,national_scholarship_portal,0.0,2,2,1,0
37,0,farmer,female,st,graduate,1,1,0,pm_scholarship_scheme,0.0,1,2,1,0
37,0,farmer,female,st,graduate,1,1,0,pm_mudra_yojana,0.0,2,1,1,0
37,0,farmer,female,st,graduate,1,1,0,startup_india_seed_fund,0.0,1,1,1,0
37,0,farmer,female,st,graduate,1,1,0,deen_dayal_disability,0.0,1,1,1,0
37,0,farmer,female,st,graduate,1,1,0,post_matric_sc,0.0,1,2,1,0
37,0,farmer,female,st,graduate,1,1,0,eklavya_model_school,0.0,1,2,1,0
37,0,farmer,female,st,graduate,1,1,0,indira_gandhi_old_age,0.0,2,1,1,0
40,0,daily_wage,other,general,secondary,0,0,0,pm_suraksha_bima,100.0,2,0,0,1
40,0,daily_wage,other,general,secondary,0,0,0,pm_jeevan_jyoti,100.0,2,0,0,1
40,0,daily_wage,other,general,secondary,0,0,0,mgnregs,100.0,3,0,0,1
40,0,daily_wage,other,general,secondary,0,0,0,pm_kisan,0.0,3,1,1,0
40,0,daily_wage,other,general,secondary,0,0,0,pm_fasal_bima,0.0,1,2,1,0
40,0,daily_wage,other,general,secondary,0,0,0,kisan_credit_card,0.0,1,2,1,0
40,0,daily_wage,other,general,secondary,0,0,0,pm_matru_vandana,0.0,2,1,1,0
40,0,daily_wage,other,general,secondary,0,0,0,mahila_shakti_kendra,0.0,1,1,1,0
40,0,daily_wage,other,general,secondary,0,0,0,national_scholarship_portal,0.0,1,3,1,0
40,0,daily_wage,other,general,secondary,0,0,0,pm_scholarship_scheme,0.0,1,2,1,0
40,0,daily_wage,other,general,secondary,0,0,0,ayushman_bharat,0.0,1,1,1,0
40,0,daily_wage,other,general,secondary,0,0,0,pm_awas_yojana_gramin,0.0,3,1,1,0
40,0,daily_wage,other,general,secondary,0,0,0,pm_mudra_yojana,0.0,2,1,1,0
40,0,daily_wage,other,general,secondary,0,0,0,startup_india_seed_fund,0.0,1,1,1,0
40,0,daily_wage,other,general,secondary,0,0,0,deen_dayal_disability,0.0,1,1,1,0
40,0,daily_wage,other,general,secondary,0,0,0,post_matric_sc,0.0,1,2,1,0
40,0,daily_wage,other,general,secondary,0,0,0,eklavya_model_school,0.0,0,3,1,0
40,0,daily_wage,other,general,secondary,0,0,0,indira_gandhi_old_age,0.0,1,2,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,mahila_shakti_kendra,100.0,2,0,0,1
18,0,daily_wage,female,st,graduate,2.5,0,0,pm_suraksha_bima,100.0,2,0,0,1
18,0,daily_wage,female,st,graduate,2.5,0,0,pm_jeevan_jyoti,100.0,2,0,0,1
18,0,daily_wage,female,st,graduate,2.5,0,0,mgnregs,100.0,3,0,0,1
18,0,daily_wage,female,st,graduate,2.5,0,0,pm_kisan,0.0,3,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,pm_fasal_bima,0.0,2,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,kisan_credit_card,0.0,2,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,pm_matru_vandana,0.0,2,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,national_scholarship_portal,0.0,3,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,pm_scholarship_scheme,0.0,2,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,ayushman_bharat,0.0,1,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,pm_awas_yojana_gramin,0.0,3,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,pm_mudra_yojana,0.0,2,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,startup_india_seed_fund,0.0,1,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,deen_dayal_disability,0.0,1,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,post_matric_sc,0.0,1,2,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,eklavya_model_school,0.0,2,1,1,0
18,0,daily_wage,female,st,graduate,2.5,0,0,indira_gandhi_old_age,0.0,1,2,1,0
21,400000,student,male,sc,primary,0,0,0,pm_scholarship_scheme,100.0,3,0,0,0
21,400000,student,male,sc,primary,0,0,0,pm_suraksha_bima,100.0,2,0,0,1
21,400000,student,male,sc,primary,0,0,0,pm_jeevan_jyoti,100.0,2,0,0,0
21,400000,student,male,sc,primary,0,0,0,national_scholarship_portal,75.0,3,1,0,0
21,400000,student,male,sc,primary,0,0,0,post_matric_sc,71.4,2,1,0,1
21,400000,student,male,sc,primary,0,0,0,mgnregs,33.3,1,2,0,0
21,400000,student,male,sc,primary,0,0,0,pm_kisan,0.0,2,2,1,0
21,400000,student,male,sc,primary,0,0,0,pm_fasal_bima,0.0,1,2,1,0
21,400000,student,male,sc,primary,0,0,0,kisan_credit_card,0.0,1,2,1,0
21,400000,student,male,sc,primary,0,0,0,pm_matru_vandana,0.0,2,1,1,0
21,400000,student,male,sc,primary,0,0,0,mahila_shakti_kendra,0.0,0,2,1,0
21,400000,student,male,sc,primary,0,0,0,ayushman_bharat,0.0,0,2,1,0
21,400000,student,male,sc,primary,0,0,0,pm_awas_yojana_gramin,0.0,2,2,1,0
21,400000,student,male,sc,primary,0,0,0,pm_mudra_yojana,0.0,2,1,1,0
21,400000,student,male,sc,primary,0,0,0,startup_india_seed_fund,0.0,1,1,1,0
21,400000,student,male,sc,primary,0,0,0,deen_dayal_disability,0.0,0,2,1,0
21,400000,student,male,sc,primary,0,0,0,eklavya_model_school,0.0,1,2,1,0
21,400000,student,male,sc,primary,0,0,0,indira_gandhi_old_age,0.0,0,3,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,pm_mudra_yojana,100.0,3,0,0,0
24,800000,self_employed,other,sc,graduate,1,0,0,startup_india_seed_fund,100.0,2,0,0,1
24,800000,self_employed,other,sc,graduate,1,0,0,pm_suraksha_bima,66.7,1,1,0,1
24,800000,self_employed,other,sc,graduate,1,0,0,pm_jeevan_jyoti,66.7,1,1,0,1
24,800000,self_employed,other,sc,graduate,1,0,0,mgnregs,66.7,2,1,0,1
24,800000,self_employed,other,sc,graduate,1,0,0,pm_kisan,0.0,2,2,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,pm_fasal_bima,0.0,2,1,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,kisan_credit_card,0.0,2,1,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,pm_matru_vandana,0.0,2,1,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,mahila_shakti_kendra,0.0,0,2,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,national_scholarship_portal,0.0,2,2,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,pm_scholarship_scheme,0.0,1,2,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,ayushman_bharat,0.0,0,2,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,pm_awas_yojana_gramin,0.0,2,2,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,deen_dayal_disability,0.0,0,2,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,post_matric_sc,0.0,1,2,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,eklavya_model_school,0.0,0,3,1,0
24,800000,self_employed,other,sc,graduate,1,0,0,indira_gandhi_old_age,0.0,0,3,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,pm_matru_vandana,100.0,3,0,0,1
51,400000,self_employed,female,obc,secondary,0,0,1,pm_suraksha_bima,100.0,2,0,0,1
51,400000,self_employed,female,obc,secondary,0,0,1,pm_mudra_yojana,100.0,3,0,0,1
51,400000,self_employed,female,obc,secondary,0,0,1,startup_india_seed_fund,75.0,1,1,0,0
51,400000,self_employed,female,obc,secondary,0,0,1,mgnregs,66.7,2,1,0,0
51,400000,self_employed,female,obc,secondary,0,0,1,mahila_shakti_kendra,60.0,1,1,0,1
51,400000,self_employed,female,obc,secondary,0,0,1,deen_dayal_disability,60.0,1,1,0,1
51,400000,self_employed,female,obc,secondary,0,0,1,pm_kisan,0.0,2,2,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,pm_fasal_bima,0.0,1,2,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,kisan_credit_card,0.0,1,2,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,national_scholarship_portal,0.0,1,3,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,pm_scholarship_scheme,0.0,1,2,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,ayushman_bharat,0.0,0,2,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,pm_jeevan_jyoti,0.0,1,1,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,pm_awas_yojana_gramin,0.0,2,2,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,post_matric_sc,0.0,0,3,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,eklavya_model_school,0.0,0,3,1,0
51,400000,self_employed,female,obc,secondary,0,0,1,indira_gandhi_old_age,0.0,0,3,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,pm_suraksha_bima,100.0,2,0,0,1
38,250000,unemployed,male,sc,postgraduate,1,0,0,pm_jeevan_jyoti,100.0,2,0,0,1
38,250000,unemployed,male,sc,postgraduate,1,0,0,mgnregs,66.7,2,1,0,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,pm_kisan,0.0,2,2,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,pm_fasal_bima,0.0,2,1,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,kisan_credit_card,0.0,2,1,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,pm_matru_vandana,0.0,2,1,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,mahila_shakti_kendra,0.0,1,1,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,national_scholarship_portal,0.0,2,2,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,pm_scholarship_scheme,0.0,1,2,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,ayushman_bharat,0.0,0,2,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,pm_awas_yojana_gramin,0.0,3,1,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,pm_mudra_yojana,0.0,2,1,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,startup_india_seed_fund,0.0,1,1,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,deen_dayal_disability,0.0,1,1,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,post_matric_sc,0.0,2,1,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,eklavya_model_school,0.0,0,3,1,0
38,250000,unemployed,male,sc,postgraduate,1,0,0,indira_gandhi_old_age,0.0,0,3,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,pm_suraksha_bima,100.0,2,0,0,1
69,250000,self_employed,male,obc,none,0.5,0,1,deen_dayal_disability,100.0,2,0,0,1
69,250000,self_employed,male,obc,none,0.5,0,1,startup_india_seed_fund,75.0,1,1,0,1
69,250000,self_employed,male,obc,none,0.5,0,1,mgnregs,66.7,2,1,0,1
69,250000,self_employed,male,obc,none,0.5,0,1,pm_kisan,0.0,2,2,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,pm_fasal_bima,0.0,2,1,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,kisan_credit_card,0.0,2,1,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,pm_matru_vandana,0.0,2,1,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,mahila_shakti_kendra,0.0,1,1,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,national_scholarship_portal,0.0,2,2,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,pm_scholarship_scheme,0.0,1,2,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,ayushman_bharat,0.0,0,2,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,pm_jeevan_jyoti,0.0,1,1,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,pm_awas_yojana_gramin,0.0,3,1,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,pm_mudra_yojana,0.0,2,1,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,post_matric_sc,0.0,1,2,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,eklavya_model_school,0.0,0,3,1,0
69,250000,self_employed,male,obc,none,0.5,0,1,indira_gandhi_old_age,0.0,1,2,1,0
76,40000,student,male,obc,secondary,2.5,1,0,ayushman_bharat,100.0,2,0,0,0
76,40000,student,male,obc,secondary,2.5,1,0,pm_awas_yojana_gramin,100.0,4,0,0,0
76,40000,student,male,obc,secondary,2.5,1,0,indira_gandhi_old_age,100.0,3,0,0,1
76,40000,student,male,obc,secondary,2.5,1,0,national_scholarship_portal,87.5,3,1,0,1
76,40000,student,male,obc,secondary,2.5,1,0,pm_scholarship_scheme,83.3,2,1,0,1
76,40000,student,male,obc,secondary,2.5,1,0,mgnregs,66.7,2,1,0,1
76,40000,student,male,obc,secondary,2.5,1,0,pm_kisan,0.0,3,1,1,0
76,40000,student,male,obc,secondary,2.5,1,0,pm_fasal_bima,0.0,2,1,1,0
76,40000,student,male,obc,secondary,2.5,1,0,kisan_credit_card,0.0,1,2,1,0
76,40000,student,male,obc,secondary,2.5,1,0,pm_matru_vandana,0.0,2,1,1,0
76,40000,student,male,obc,secondary,2.5,1,0,mahila_shakti_kendra,0.0,1,1,1,0
76,40000,student,male,obc,secondary,2.5,1,0,pm_suraksha_bima,0.0,1,1,1,0
76,40000,student,male,obc,secondary,2.5,1,0,pm_jeevan_jyoti,0.0,1,1,1,0
76,40000,student,male,obc,secondary,2.5,1,0,pm_mudra_yojana,0.0,1,2,1,0
76,40000,student,male,obc,secondary,2.5,1,0,startup_india_seed_fund,0.0,0,2,1,0
76,40000,student,male,obc,secondary,2.5,1,0,deen_dayal_disability,0.0,1,1,1,0
76,40000,student,male,obc,secondary,2.5,1,0,post_matric_sc,0.0,2,1,1,0
76,40000,student,male,obc,secondary,2.5,1,0,eklavya_model_school,0.0,1,2,1,0
23,250000,farmer,female,obc,none,0.5,1,0,pm_fasal_bima,100.0,3,0,0,1
23,250000,farmer,female,obc,none,0.5,1,0,kisan_credit_card,100.0,3,0,0,1
23,250000,farmer,female,obc,none,0.5,1,0,pm_matru_vandana,100.0,3,0,0,1
23,250000,farmer,female,obc,none,0.5,1,0,mahila_shakti_kendra,100.0,2,0,0,1
23,250000,farmer,female,obc,none,0.5,1,0,pm_suraksha_bima,100.0,2,0,0,1
23,250000,farmer,female,obc,none,0.5,1,0,pm_jeevan_jyoti,100.0,2,0,0,1
23,250000,farmer,female,obc,none,0.5,1,0,pm_awas_yojana_gramin,100.0,4,0,0,1
23,250000,farmer,female,obc,none,0.5,1,0,pm_kisan,75.0,3,1,0,1
23,250000,farmer,female,obc,none,0.5,1,0,mgnregs,66.7,2,1,0,1
23,250000,farmer,female,obc,none,0.5,1,0,ayushman_bharat,60.0,1,1,0,0
23,250000,farmer,female,obc,none,0.5,1,0,national_scholarship_portal,0.0,3,1,1,0
23,250000,farmer,female,obc,none,0.5,1,0,pm_scholarship_scheme,0.0,2,1,1,0
23,250000,farmer,female,obc,none,0.5,1,0,pm_mudra_yojana,0.0,2,1,1,0
23,250000,farmer,female,obc,none,0.5,1,0,startup_india_seed_fund,0.0,1,1,1,0
23,250000,farmer,female,obc,none,0.5,1,0,deen_dayal_disability,0.0,1,1,1,0
23,250000,farmer,female,obc,none,0.5,1,0,post_matric_sc,0.0,1,2,1,0
23,250000,farmer,female,obc,none,0.5,1,0,eklavya_model_school,0.0,0,3,1,0
23,250000,farmer,female,obc,none,0.5,1,0,indira_gandhi_old_age,0.0,1,2,1,0
73,40000,student,male,sc,secondary,0,1,0,ayushman_bharat,100.0,2,0,0,1
73,40000,student,male,sc,secondary,0,1,0,pm_awas_yojana_gramin,100.0,4,0,0,1
73,40000,student,male,sc,secondary,0,1,0,post_matric_sc,100.0,3,0,0,0
73,40000,student,male,sc,secondary,0,1,0,indira_gandhi_old_age,100.0,3,0,0,0
73,40000,student,male,sc,secondary,0,1,0,national_scholarship_portal,87.5,3,1,0,1
73,40000,student,male,sc,secondary,0,1,0,pm_scholarship_scheme,83.3,2,1,0,1
73,40000,student,male,sc,secondary,0,1,0,mgnregs,66.7,2,1,0,1
